facility_id,facility_name,city,zip,inspection_date,n_violations,n_critical,n_categories,has_temperature,has_handwashing,has_pests,has_sourcing,has_permit,prior_visits,prior_viol_sum,prior_crit_sum,prior_viol_avg,days_since_last,month,dow,is_summer,tmax,tmin,tavg,prcp,target_critical
FA0010952,CHIPOTLE MEXICAN GRILL #2956,BOHEMIA,11716.0,2024-05-06 15:47:00,4,3,4,1,1,0,0,1,0,0,0,0.0,-1.0,5,0,0,71.0,54.0,62.5,0.58,0
FA0010952,CHIPOTLE MEXICAN GRILL #2956,BOHEMIA,11716.0,2025-02-24 16:42:00,2,1,2,1,0,0,0,0,1,4,3,4.0,294.0,2,0,0,,,,,0
FA0010957,YAAAS TEA PATCHOGUE,PATCHOGUE,11772.0,2024-08-28 20:27:00,11,5,5,1,1,0,0,1,0,0,0,0.0,-1.0,8,2,1,91.0,72.0,81.5,0.0,0
FA0010957,YAAAS TEA PATCHOGUE,PATCHOGUE,11772.0,2025-05-22 14:04:00,2,1,2,1,0,0,0,0,1,11,5,11.0,266.0,5,3,0,,,,,0
FA0010958,RAINBOW ROLLS,CENTER MORICHES,11934.0,2024-01-17 22:25:00,11,6,5,1,1,0,0,1,0,0,0,0.0,-1.0,1,2,0,25.0,17.0,21.0,0.0,0
FA0010958,RAINBOW ROLLS,CENTER MORICHES,11934.0,2025-07-29 00:08:00,8,4,4,1,1,0,0,1,1,11,6,11.0,558.0,7,1,1,,,,,0
FA0010960,STARBUCKS COFFEE #28920,CORAM,11727.0,2024-02-14 15:37:00,5,1,3,1,0,0,0,0,0,0,0,0.0,-1.0,2,2,0,35.0,28.0,31.5,0.0,0
FA0010960,STARBUCKS COFFEE #28920,CORAM,11727.0,2025-09-25 14:35:00,6,3,4,0,1,0,0,1,1,5,1,5.0,588.0,9,3,0,,,,,0
FA0010961,BUTTERMILK'S KITCHEN,PATCHOGUE,11772.0,2024-01-11 16:12:00,16,8,5,1,1,0,0,1,0,0,0,0.0,-1.0,1,3,0,46.0,34.0,40.0,0.0,0
FA0010961,BUTTERMILK'S KITCHEN,PATCHOGUE,11772.0,2025-01-29 15:26:00,15,7,5,1,1,0,0,1,1,16,8,16.0,383.0,1,2,0,,,,,0
FA0010964,SOBOL SAINT JAMES,SAINT JAMES,11780.0,2024-08-26 13:49:00,8,5,4,1,0,0,0,1,0,0,0,0.0,-1.0,8,0,1,85.0,65.0,75.0,0.3,0
FA0010964,SOBOL SAINT JAMES,SAINT JAMES,11780.0,2025-08-20 14:19:00,5,3,3,1,0,0,0,1,1,8,5,8.0,359.0,8,2,1,,,,,0
FA0010970,COURTYARD BY MARRIOTT ISLIP COURTHOUSE PLAZA,CENTRAL ISLIP,11722.0,2024-06-07 13:41:00,9,6,5,1,1,0,0,1,0,0,0,0.0,-1.0,6,4,1,83.0,63.0,73.0,0.0,0
FA0010970,COURTYARD BY MARRIOTT ISLIP COURTHOUSE PLAZA,CENTRAL ISLIP,11722.0,2025-06-26 14:51:00,11,6,4,1,1,0,0,0,1,9,6,9.0,384.0,6,3,1,,,,,0
FA0010971,DUNKIN DONUTS,MASTIC BEACH,11951.0,2024-02-14 15:06:00,4,1,2,1,0,0,0,0,0,0,0,0.0,-1.0,2,2,0,35.0,28.0,31.5,0.0,0
FA0010971,DUNKIN DONUTS,MASTIC BEACH,11951.0,2025-06-12 15:04:00,8,4,5,1,1,0,0,1,1,4,1,4.0,483.0,6,3,1,,,,,0
FA0010974,ANCHOR COFFEE,AMITYVILLE,11701.0,2024-10-03 15:42:00,2,2,2,1,1,0,0,0,0,0,0,0.0,-1.0,10,3,0,73.0,50.0,61.5,0.0,0
FA0010975,VIRGOLA OYSTER AND ITALIAN WINE BAR,PATCHOGUE,11772.0,2024-04-11 14:30:00,5,0,3,0,0,0,0,0,0,0,0,0.0,-1.0,4,3,0,59.0,48.0,53.5,0.2,0
FA0010975,VIRGOLA OYSTER AND ITALIAN WINE BAR,PATCHOGUE,11772.0,2025-07-01 21:31:00,11,5,6,1,1,0,0,1,1,5,0,5.0,446.0,7,1,1,,,,,0
FA0010977,SBUMC TWISTED TREATS,STONY BROOK,11794.0,2024-11-20 14:48:00,4,2,3,0,1,0,0,1,0,0,0,0.0,-1.0,11,2,0,61.0,39.0,50.0,0.0,0
FA0010978,THE CLUBHOUSE,EAST HAMPTON,11937.0,2024-03-23 02:37:00,22,10,5,1,1,0,0,1,0,0,0,0.0,-1.0,3,5,0,53.0,34.0,43.5,1.81,1
FA0010978,THE CLUBHOUSE,EAST HAMPTON,11937.0,2025-04-18 21:28:00,23,13,6,1,1,0,0,1,1,22,10,22.0,391.0,4,4,0,,,,,1
FA0010979,RIGHT COAST TAQUERIA,DEER PARK,11729.0,2024-01-02 19:46:00,14,9,6,1,1,0,0,1,0,0,0,0.0,-1.0,1,1,0,41.0,26.0,33.5,0.0,0
FA0010979,RIGHT COAST TAQUERIA,DEER PARK,11729.0,2025-01-21 20:50:00,9,5,5,1,1,0,0,1,1,14,9,14.0,385.0,1,1,0,,,,,0
FA0010980,JARDIN CAFE,PATCHOGUE,11772.0,2025-01-13 19:56:00,14,9,5,1,1,0,0,1,0,0,0,0.0,-1.0,1,0,0,,,,,0
FA0010980,JARDIN CAFE,PATCHOGUE,11772.0,2025-11-25 20:48:00,11,6,4,1,1,0,0,1,1,14,9,14.0,316.0,11,1,0,,,,,0
FA0010988,DOMINO'S PIZZA,CENTRAL ISLIP,11722.0,2024-12-20 18:13:00,5,0,3,0,0,0,0,1,0,0,0,0.0,-1.0,12,4,0,41.0,32.0,36.5,0.03,0
FA0010988,DOMINO'S PIZZA,CENTRAL ISLIP,11722.0,2025-10-27 19:35:00,5,2,3,0,1,0,0,1,1,5,0,5.0,311.0,10,0,0,,,,,0
FA0010989,BAY SHORE UNIVERSAL PRE-KINDERGARTEN CENTER,BAY SHORE,11706.0,2024-09-18 15:13:00,2,1,2,0,1,0,0,1,0,0,0,0.0,-1.0,9,2,0,76.0,62.0,69.0,0.0,0
FA0010989,BAY SHORE UNIVERSAL PRE-KINDERGARTEN CENTER,BAY SHORE,11706.0,2025-10-01 14:47:00,2,2,2,0,1,0,0,0,1,2,1,2.0,377.0,10,2,0,,,,,0
FA0010990,AVOCADOS MEXICAN AMERICAN GRILL,BOHEMIA,11716.0,2024-01-30 17:58:00,14,7,5,1,1,0,0,1,0,0,0,0.0,-1.0,1,1,0,37.0,34.0,35.5,0.0,0
FA0010990,AVOCADOS MEXICAN AMERICAN GRILL,BOHEMIA,11716.0,2025-02-25 22:09:00,13,9,5,1,1,0,0,1,1,14,7,14.0,392.0,2,1,0,,,,,0
FA0010991,DUNKIN DONUTS,ISLANDIA,11749.0,2024-01-30 14:49:00,8,3,4,0,1,0,0,1,0,0,0,0.0,-1.0,1,1,0,37.0,34.0,35.5,0.0,0
FA0010991,DUNKIN DONUTS,ISLANDIA,11749.0,2025-03-28 14:59:00,6,5,3,0,1,0,0,1,1,8,3,8.0,423.0,3,4,0,,,,,0
FA0010995,MARCIANO'S BRICK OVEN PIZZA,COLD SPRING HARBOR,11724.0,2024-08-20 16:53:00,1,0,1,0,0,0,0,1,0,0,0,0.0,-1.0,8,1,1,74.0,55.0,64.5,0.02,0
FA0011000,FENG YI CHINESE RESTAURANT,LAKE RONKONKOMA,11779.0,2024-05-06 19:17:00,17,9,5,1,1,0,0,1,0,0,0,0.0,-1.0,5,0,0,71.0,54.0,62.5,0.58,1
FA0011000,FENG YI CHINESE RESTAURANT,LAKE RONKONKOMA,11779.0,2025-08-28 18:51:00,16,9,4,1,1,0,0,0,1,17,9,17.0,478.0,8,3,1,,,,,0
FA0011001,PURPLE ROSE VENDING @ LOWES,RIVERHEAD,11901.0,2024-05-01 14:36:00,1,0,1,0,0,0,0,1,0,0,0,0.0,-1.0,5,2,0,68.0,48.0,58.0,0.0,0
FA0011002,PURPLE ROSE VENDING @ WALMART,RIVERHEAD,11901.0,2024-05-01 19:12:00,2,1,2,1,0,0,0,1,0,0,0,0.0,-1.0,5,2,0,68.0,48.0,58.0,0.0,0
FA0011003,PURPLE ROSE VENDING @ HOME DEPOT,SHIRLEY,11967.0,2024-10-17 13:57:00,1,1,1,1,0,0,0,0,0,0,0,0.0,-1.0,10,3,0,59.0,36.0,47.5,0.0,0
FA0011005,BARROW,AQUEBOGUE,11931.0,2024-03-15 17:06:00,5,3,3,1,0,0,0,0,0,0,0,0.0,-1.0,3,4,0,72.0,45.0,58.5,0.0,0
FA0011005,BARROW,AQUEBOGUE,11931.0,2025-02-05 20:14:00,20,10,6,1,1,0,0,1,1,5,3,5.0,327.0,2,2,0,,,,,1
FA0011011,SHOU SUGI BAN HOUSE,WATERMILL,11976.0,2024-10-03 17:32:00,13,4,4,1,1,0,0,1,0,0,0,0.0,-1.0,10,3,0,73.0,50.0,61.5,0.0,0
FA0011011,SHOU SUGI BAN HOUSE,WATERMILL,11976.0,2025-08-26 14:01:00,14,5,5,1,1,0,0,1,1,13,4,13.0,326.0,8,1,1,,,,,0
FA0011014,DONATINA NEAPOLITAN PIZZA CAFE,PATCHOGUE,11772.0,2024-11-26 18:13:00,17,10,6,1,1,0,0,1,0,0,0,0.0,-1.0,11,1,0,58.0,42.0,50.0,0.19,1
FA0011016,JAMESPORT VINEYARDS,JAMESPORT,11947.0,2024-04-19 16:30:00,8,3,4,1,0,0,0,1,0,0,0,0.0,-1.0,4,4,0,54.0,45.0,49.5,0.0,0
FA0011018,FRANKIE'S WOODHULL TAVERN,COMMACK,11725.0,2024-02-02 21:30:00,5,3,4,1,0,0,0,1,0,0,0,0.0,-1.0,2,4,0,43.0,37.0,40.0,0.09,0
FA0011020,JERSEY MIKE'S SUBS,DEER PARK,11729.0,2024-08-13 18:11:00,11,6,5,1,1,0,0,1,0,0,0,0.0,-1.0,8,1,1,81.0,59.0,70.0,0.0,0
FA0011020,JERSEY MIKE'S SUBS,DEER PARK,11729.0,2025-11-24 16:30:00,8,5,3,1,0,0,0,1,1,11,6,11.0,467.0,11,0,0,,,,,0
FA0011022,PEARL RESTAURANT & BAR,GREENPORT,11944.0,2024-04-11 19:40:00,2,2,2,0,0,0,0,1,0,0,0,0.0,-1.0,4,3,0,59.0,48.0,53.5,0.2,0
FA0011028,LATIN FUZION,SOUTHOLD,11971.0,2024-04-29 17:54:00,6,5,4,1,1,0,0,1,0,0,0,0.0,-1.0,4,0,0,81.0,53.0,67.0,0.0,0
FA0011028,LATIN FUZION,SOUTHOLD,11971.0,2025-05-09 22:48:00,8,4,4,1,0,0,0,1,1,6,5,6.0,375.0,5,4,0,,,,,0
FA0011030,GOWASABI @ SCC BABYLON BUILDING,SELDEN,11784.0,2024-04-10 16:18:00,5,3,3,1,0,0,0,1,0,0,0,0.0,-1.0,4,2,0,61.0,47.0,54.0,0.0,0
FA0011030,GOWASABI @ SCC BABYLON BUILDING,SELDEN,11784.0,2025-03-13 16:14:00,4,2,2,1,0,0,0,1,1,5,3,5.0,336.0,3,3,0,,,,,0
FA0011031,CHUNG HING,WEST BABYLON,11704.0,2024-03-20 18:56:00,4,3,4,1,1,0,0,1,0,0,0,0.0,-1.0,3,2,0,55.0,34.0,44.5,0.04,0
FA0011031,CHUNG HING,WEST BABYLON,11704.0,2025-02-26 21:08:00,4,3,4,1,1,0,0,1,1,4,3,4.0,343.0,2,2,0,,,,,0
FA0011032,DELI BIG BOSS,WEST BABYLON,11704.0,2024-08-29 15:55:00,14,7,5,1,1,0,0,1,0,0,0,0.0,-1.0,8,3,1,78.0,65.0,71.5,0.0,0
FA0011032,DELI BIG BOSS,WEST BABYLON,11704.0,2025-04-24 14:50:00,6,3,5,1,1,0,0,1,1,14,7,14.0,237.0,4,3,0,,,,,0
FA0011038,DELVINO VINEYARD,NORTHPORT,11768.0,2024-06-13 17:25:00,6,4,6,1,1,0,0,1,0,0,0,0.0,-1.0,6,3,1,80.0,58.0,69.0,0.0,0
FA0011038,DELVINO VINEYARD,NORTHPORT,11768.0,2025-06-26 19:07:00,13,9,5,1,1,0,0,1,1,6,4,6.0,378.0,6,3,1,,,,,0
FA0011039,FAT BOY'S BURRITO CO.,PATCHOGUE,11772.0,2024-09-17 17:55:00,23,8,5,1,1,0,0,1,0,0,0,0.0,-1.0,9,1,0,79.0,60.0,69.5,0.0,1
FA0011039,FAT BOY'S BURRITO CO.,PATCHOGUE,11772.0,2025-10-28 17:30:00,21,9,5,1,1,0,0,1,1,23,8,23.0,405.0,10,1,0,,,,,1
FA0011039,FAT BOY'S BURRITO CO.,PATCHOGUE,11772.0,2025-12-15 20:50:00,16,8,5,1,1,0,0,1,2,44,17,22.0,48.0,12,0,0,,,,,0
FA0011045,STARBUCKS COFFEE #27040,FARMINGDALE,11735.0,2024-03-07 15:07:00,2,1,2,0,1,0,0,0,0,0,0,0.0,-1.0,3,3,0,54.0,45.0,49.5,0.26,0
FA0011045,STARBUCKS COFFEE #27040,FARMINGDALE,11735.0,2025-04-22 16:00:00,1,0,1,0,0,0,0,0,1,2,1,2.0,411.0,4,1,0,,,,,0
FA0011047,SOBOL HAUPPAUGE,HAUPPAUGE,11788.0,2024-04-22 14:35:00,13,5,5,1,1,0,0,1,0,0,0,0.0,-1.0,4,0,0,59.0,34.0,46.5,0.0,0
FA0011047,SOBOL HAUPPAUGE,HAUPPAUGE,11788.0,2025-05-12 14:18:00,8,6,5,1,1,0,0,1,1,13,5,13.0,384.0,5,0,0,,,,,0
FA0011048,POPEYE'S RESTAURANT,CENTEREACH,11720.0,2024-01-08 19:50:00,8,2,4,0,1,0,0,1,0,0,0,0.0,-1.0,1,0,0,42.0,24.0,33.0,0.0,0
FA0011048,POPEYE'S,CENTEREACH,11720.0,2025-01-07 21:00:00,5,2,4,0,1,0,0,1,1,8,2,8.0,365.0,1,1,0,,,,,0
FA0011048,POPEYE'S,CENTEREACH,11720.0,2025-12-23 23:56:00,5,3,2,0,0,0,0,1,2,13,4,6.5,350.0,12,1,0,,,,,0
FA0011051,BLACK PEARL BUBBLE TEA,BAY SHORE,11706.0,2024-03-01 20:46:00,7,3,3,0,1,0,0,1,0,0,0,0.0,-1.0,3,4,0,40.0,23.0,31.5,0.0,0
FA0011051,BLACK PEARL BUBBLE TEA,BAY SHORE,11706.0,2025-02-07 20:31:00,6,3,4,0,1,0,0,1,1,7,3,7.0,342.0,2,4,0,,,,,0
FA0011052,LINDO MEXICO RESTAURANT,PATCHOGUE,11772.0,2024-03-12 19:16:00,8,5,5,1,1,0,0,1,0,0,0,0.0,-1.0,3,1,0,63.0,38.0,50.5,0.0,0
FA0011052,LINDO MEXICO RESTAURANT,PATCHOGUE,11772.0,2025-02-10 20:40:00,10,5,5,1,1,0,0,1,1,8,5,8.0,335.0,2,0,0,,,,,0
FA0011058,GREENPORT AMERICAN LEGION,GREENPORT,11944.0,2024-06-25 16:33:00,2,2,1,0,1,0,0,0,0,0,0,0.0,-1.0,6,1,1,92.0,65.0,78.5,0.0,0
FA0011058,GREENPORT AMERICAN LEGION,GREENPORT,11944.0,2025-11-26 17:16:00,3,1,2,0,0,0,0,1,1,2,2,2.0,519.0,11,2,0,,,,,0
FA0011059,LA BISTRO,WADING RIVER,11792.0,2024-04-22 20:34:00,19,10,4,1,1,0,0,1,0,0,0,0.0,-1.0,4,0,0,59.0,34.0,46.5,0.0,1
FA0011065,AMC HUNTINGTON SQUARE 12,EAST NORTHPORT,11731.0,2024-08-30 20:19:00,5,2,3,0,0,0,0,1,0,0,0,0.0,-1.0,8,4,1,75.0,63.0,69.0,0.0,0
FA0011065,AMC HUNTINGTON SQUARE 12,EAST NORTHPORT,11731.0,2025-02-27 21:11:00,4,1,3,0,1,0,0,1,1,5,2,5.0,181.0,2,3,0,,,,,0
FA0011067,MAIN NUTRITION PLACE,PATCHOGUE,11772.0,2024-08-13 14:11:00,7,3,4,1,0,0,0,1,0,0,0,0.0,-1.0,8,1,1,81.0,59.0,70.0,0.0,0
FA0011067,MAIN NUTRITION PLACE,PATCHOGUE,11772.0,2025-05-22 13:41:00,9,7,5,1,1,0,0,1,1,7,3,7.0,281.0,5,3,0,,,,,0
FA0011068,ONE TEN MED,MELVILLE,11747.0,2025-06-05 00:20:00,14,7,5,1,1,0,0,1,0,0,0,0.0,-1.0,6,3,1,,,,,0
FA0011070,MILKYWAYS ICE CREAM & CEREAL BAR,HUNTINGTON,11743.0,2024-02-20 05:00:00,10,6,4,0,1,0,0,1,0,0,0,0.0,-1.0,2,1,0,37.0,18.0,27.5,0.0,0
FA0011070,MILKYWAYS ICE CREAM & CEREAL BAR,HUNTINGTON,11743.0,2025-05-03 20:49:00,12,7,5,1,1,0,0,1,1,10,6,10.0,438.0,5,5,0,,,,,0
FA0011070,MILKYWAYS ICE CREAM & CEREAL BAR,HUNTINGTON,11743.0,2025-07-21 14:20:00,14,6,5,1,1,0,0,1,2,22,13,11.0,78.0,7,0,1,,,,,0
FA0011071,BAPS SHAYONA,MELVILLE,11747.0,2024-01-25 20:49:00,11,6,4,1,1,0,0,1,0,0,0,0.0,-1.0,1,3,0,57.0,45.0,51.0,0.24,0
FA0011072,PLAYA BOWLS,MILLER PLACE,11764.0,2024-02-09 21:31:00,14,4,5,1,1,0,0,1,0,0,0,0.0,-1.0,2,4,0,51.0,28.0,39.5,0.0,0
FA0011072,PLAYA BOWLS,MILLER PLACE,11764.0,2025-01-27 16:39:00,7,2,4,0,1,0,0,1,1,14,4,14.0,352.0,1,0,0,,,,,0
FA0011078,THE CUBAN,PATCHOGUE,11772.0,2024-11-12 21:44:00,25,14,5,1,1,0,0,1,0,0,0,0.0,-1.0,11,1,0,56.0,41.0,48.5,0.0,1
FA0011078,THE CUBAN,PATCHOGUE,11772.0,2025-01-27 18:27:00,9,6,3,1,0,0,0,1,1,25,14,25.0,75.0,1,0,0,,,,,0
FA0011082,JERSEY MIKE'S SUBS,LINDENHURST,11757.0,2024-09-24 19:06:00,5,2,3,1,0,0,0,0,0,0,0,0.0,-1.0,9,1,0,68.0,55.0,61.5,0.0,0
FA0011083,FAMILIA BAKERY,PATCHOGUE,11772.0,2024-10-31 14:56:00,14,6,5,1,1,0,0,1,0,0,0,0.0,-1.0,10,3,0,78.0,53.0,65.5,0.0,0
FA0011083,FAMILIA BAKERY,PATCHOGUE,11772.0,2025-08-06 13:59:00,7,3,4,1,0,0,0,1,1,14,6,14.0,278.0,8,2,1,,,,,0
FA0011085,MUNI'S COFFEE JOINT,LINDENHURST,11757.0,2024-06-14 13:00:00,5,2,4,1,1,0,0,1,0,0,0,0.0,-1.0,6,4,1,79.0,65.0,72.0,0.56,0
FA0011087,AU BON PAIN,STONY BROOK,11794.0,2025-01-07 20:22:00,3,0,3,0,1,0,0,1,0,0,0,0.0,-1.0,1,1,0,,,,,0
FA0011089,WADING RIVER MOTEL,WADING RIVER,11792.0,2024-08-02 19:03:00,3,0,2,0,0,0,0,1,0,0,0,0.0,-1.0,8,4,1,87.0,74.0,80.5,0.1,0
FA0011091,PDQ,FARMINGDALE,11735.0,2024-09-27 18:09:00,6,3,4,1,1,0,0,0,0,0,0,0.0,-1.0,9,4,0,74.0,64.0,69.0,0.0,0
FA0011093,HOUSE OF JUICE,WEST ISLIP,11795.0,2024-10-10 15:34:00,10,2,4,0,1,0,0,1,0,0,0,0.0,-1.0,10,3,0,64.0,47.0,55.5,0.0,0
FA0011093,HOUSE OF JUICE,WEST ISLIP,11795.0,2025-07-18 19:43:00,5,2,2,1,0,0,0,0,1,10,2,10.0,281.0,7,4,1,,,,,0
FA0011098,BAGEL CAFE SHIRLEY,SHIRLEY,11967.0,2024-01-23 16:09:00,12,7,4,1,0,0,0,1,0,0,0,0.0,-1.0,1,1,0,43.0,34.0,38.5,0.0,0
FA0011098,BAGEL CAFE SHIRLEY,SHIRLEY,11967.0,2025-04-08 20:13:00,24,10,6,1,1,0,0,1,1,12,7,12.0,441.0,4,1,0,,,,,1
FA0011099,DRUTHERS COFFEE,STONY BROOK,11790.0,2024-10-04 14:12:00,4,1,4,0,1,0,0,1,0,0,0,0.0,-1.0,10,4,0,74.0,49.0,61.5,0.0,0
FA0011099,DRUTHERS COFFEE,STONY BROOK,11790.0,2025-09-03 16:21:00,4,2,4,1,1,0,0,1,1,4,1,4.0,334.0,9,2,0,,,,,0
FA0011103,TASTY SANDWICH SPOT,DEER PARK,11729.0,2024-03-06 15:29:00,5,3,4,1,1,0,0,1,0,0,0,0.0,-1.0,3,2,0,53.0,46.0,49.5,1.6,0
FA0011103,SUPER FRIED CHICKEN,DEER PARK,11729.0,2024-11-01 18:58:00,8,6,5,1,1,0,0,1,1,5,3,5.0,240.0,11,4,0,75.0,54.0,64.5,0.0,0
FA0011103,TAHENI,DEER PARK,11729.0,2025-11-12 19:09:00,10,5,7,1,1,0,0,1,2,13,9,6.5,376.0,11,2,0,,,,,0
FA0011104,MAIN ST. BOARD GAME CAFE,HUNTINGTON,11743.0,2024-08-12 19:14:00,4,1,2,0,0,0,0,0,0,0,0,0.0,-1.0,8,0,1,80.0,59.0,69.5,0.0,0
FA0011104,MAIN ST. BOARD GAME CAFE,HUNTINGTON,11743.0,2025-03-18 13:11:00,5,2,3,0,0,0,0,1,1,4,1,4.0,217.0,3,1,0,,,,,0
FA0011108,LITTLE MEXICO 3,MEDFORD,11763.0,2024-03-21 23:24:00,21,12,5,1,1,0,0,1,0,0,0,0.0,-1.0,3,3,0,42.0,29.0,35.5,0.0,1
FA0011108,LITTLE MEXICO 3,MEDFORD,11763.0,2025-01-24 04:31:00,21,13,5,1,1,0,0,1,1,21,12,21.0,308.0,1,4,0,,,,,1
FA0011108,LITTLE MEXICO 3,MEDFORD,11763.0,2025-07-30 22:55:00,23,13,5,1,1,0,0,1,2,42,25,21.0,187.0,7,2,1,,,,,1
FA0011111,CHIPOTLE MEXICAN GRILL #3323,EAST NORTHPORT,11731.0,2024-01-12 14:07:00,5,1,3,0,1,0,0,1,0,0,0,0.0,-1.0,1,4,0,50.0,30.0,40.0,0.03,0
FA0011111,CHIPOTLE MEXICAN GRILL #3323,EAST NORTHPORT,11731.0,2025-01-10 15:01:00,3,1,2,0,1,0,0,0,1,5,1,5.0,364.0,1,4,0,,,,,0
FA0011112,CARVEL,SMITHTOWN,11787.0,2024-11-20 14:58:00,4,1,3,0,1,0,0,1,0,0,0,0.0,-1.0,11,2,0,61.0,39.0,50.0,0.0,0
FA0011112,CARVEL,SMITHTOWN,11787.0,2025-11-20 20:37:00,5,1,4,0,1,0,0,1,1,4,1,4.0,365.0,11,3,0,,,,,0
FA0011114,FIVE GUYS - FARMINGDALE,FARMINGDALE,11735.0,2025-05-28 19:01:00,2,1,2,0,0,0,0,1,0,0,0,0.0,-1.0,5,2,0,,,,,0
FA0011116,TALINA,BABYLON,11702.0,2024-03-05 15:34:00,5,2,3,0,0,0,0,1,0,0,0,0.0,-1.0,3,1,0,49.0,42.0,45.5,0.26,0
FA0011116,TALINA,BABYLON,11702.0,2024-08-19 17:30:00,1,1,1,0,1,0,0,0,1,5,2,5.0,167.0,8,0,1,84.0,68.0,76.0,1.14,0
FA0011122,UNIQUE FITNESS,HOLBROOK,11741.0,2024-09-03 19:13:00,1,0,1,0,0,0,0,0,0,0,0,0.0,-1.0,9,1,0,74.0,51.0,62.5,0.0,0
FA0011122,UNIQUE FITNESS,HOLBROOK,11741.0,2025-10-07 13:16:00,5,3,3,0,1,0,0,1,1,1,0,1.0,398.0,10,1,0,,,,,0
FA0011132,ISLAND EMPANADA,ROCKY POINT,11778.0,2024-07-23 19:23:00,27,9,6,1,1,0,0,1,0,0,0,0.0,-1.0,7,1,1,81.0,72.0,76.5,0.54,1
FA0011133,JBBQ & SHABU SHABU,BAY SHORE,11706.0,2024-01-18 20:59:00,14,7,5,1,1,0,0,1,0,0,0,0.0,-1.0,1,3,0,32.0,21.0,26.5,0.0,0
FA0011133,JBBQ & SHABU SHABU,BAY SHORE,11706.0,2025-01-28 20:19:00,15,9,5,1,1,0,0,1,1,14,7,14.0,375.0,1,1,0,,,,,0
FA0011134,N'MELI GREEK GRILL,HAUPPAUGE,11788.0,2024-05-30 18:43:00,9,4,4,1,0,0,0,1,0,0,0,0.0,-1.0,5,3,0,70.0,53.0,61.5,0.2,0
FA0011136,SWOLEHOUSE MEALS,CENTEREACH,11720.0,2024-08-28 14:49:00,17,7,5,1,1,0,0,1,0,0,0,0.0,-1.0,8,2,1,91.0,72.0,81.5,0.0,1
FA0011136,CRAVEOLOGY,CENTEREACH,11720.0,2025-11-25 17:39:00,5,2,3,0,1,0,0,1,1,17,7,17.0,454.0,11,1,0,,,,,0
FA0011138,DUNKIN DONUTS HUNTINGTON,HUNTINGTON,11743.0,2024-04-17 19:31:00,6,3,4,1,0,0,0,1,0,0,0,0.0,-1.0,4,2,0,56.0,40.0,48.0,0.08,0
FA0011138,DUNKIN DONUTS HUNTINGTON,HUNTINGTON,11743.0,2025-08-14 18:56:00,6,5,4,1,1,0,0,1,1,6,3,6.0,483.0,8,3,1,,,,,0
FA0011141,URBAN AIR LAKE GROVE,LAKE GROVE,11755.0,2024-04-01 16:00:00,6,2,2,0,1,0,0,1,0,0,0,0.0,-1.0,4,0,0,56.0,39.0,47.5,0.0,0
FA0011141,URBAN AIR LAKE GROVE,LAKE GROVE,11755.0,2025-06-10 14:30:00,5,2,2,1,0,0,0,0,1,6,2,6.0,434.0,6,1,1,,,,,0
FA0011142,ANGIE'S SOUL HOUSE,WEST BABYLON,11704.0,2025-03-06 14:06:00,3,3,2,0,1,0,0,1,0,0,0,0.0,-1.0,3,3,0,,,,,0
FA0011144,STARBUCKS COFFEE #28921,SAINT JAMES,11780.0,2024-02-02 14:51:00,2,0,2,0,0,0,0,1,0,0,0,0.0,-1.0,2,4,0,43.0,37.0,40.0,0.09,0
FA0011144,STARBUCKS COFFEE #28921,SAINT JAMES,11780.0,2025-08-14 14:47:00,2,0,1,0,0,0,0,0,1,2,0,2.0,558.0,8,3,1,,,,,0
FA0011146,SALT & LOFT,WESTHAMPTON BEACH,11978.0,2024-07-29 19:15:00,13,11,4,1,1,0,0,1,0,0,0,0.0,-1.0,7,0,1,80.0,65.0,72.5,1.23,0
FA0011146,SALT & LOFT,WESTHAMPTON BEACH,11978.0,2025-06-20 13:44:00,22,11,6,1,1,0,0,1,1,13,11,13.0,325.0,6,4,1,,,,,1
FA0011146,SALT & LOFT,WESTHAMPTON BEACH,11978.0,2025-10-31 19:36:00,18,9,5,1,1,0,0,1,2,35,22,17.5,133.0,10,4,0,,,,,1
FA0011152,"ADS MANAGEMENT, LLC",WESTHAMPTON BEACH,11978.0,2024-10-07 18:09:00,13,6,5,1,1,0,0,1,0,0,0,0.0,-1.0,10,0,0,76.0,56.0,66.0,0.12,0
FA0011152,"ADS MANAGEMENT, LLC",WESTHAMPTON BEACH,11978.0,2025-07-17 15:40:00,14,7,6,1,1,0,0,1,1,13,6,13.0,282.0,7,3,1,,,,,0
FA0011154,STONEWALLS AT THE WOODS,RIVERHEAD,11901.0,2024-04-18 19:07:00,7,1,4,1,0,0,0,1,0,0,0,0.0,-1.0,4,3,0,47.0,43.0,45.0,0.25,0
FA0011156,ANTOJITOS TIPICO PAOLA,BRENTWOOD,11717.0,2024-07-10 17:20:00,20,10,5,1,1,0,0,1,0,0,0,0.0,-1.0,7,2,1,83.0,76.0,79.5,0.0,1
FA0011156,ANTOJITO TIPICO,BRENTWOOD,11717.0,2025-07-22 18:18:00,27,12,5,1,1,0,0,1,1,20,10,20.0,377.0,7,1,1,,,,,1
FA0011157,THE MENHADEN,GREENPORT,11944.0,2024-01-09 21:31:00,2,1,2,0,0,0,0,1,0,0,0,0.0,-1.0,1,1,0,55.0,24.0,39.5,1.21,0
